Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000137266,SLC22A23,0.009186295771646338,0.680252053071599,0.4352260355119049,0.0032937226297202935,-1.6154074290340175,0.026344428985208897,0.0274769431900701,2.251266673867687,0.15357555546175503
ENSG00000168994,PXDC1,0.0038865097495426816,-0.9636041367031254,0.2029963021181749,0.008051321983760717,0.9081545270229956,0.19436461675055164,0.006869235797517525,0.7487663333385033,1.0
ENSG00000270504,AL391422.3,0.00035331906814024377,-1.4896729483707123,0.42000892496148745,0.001829845905400163,1.7769099937447432,0.22681508708306014,0.0,1.4439117518100826,1.0
ENSG00000145945,FAM50B,0.04805139326707315,0.7839306991732675,0.028381049776245736,0.02781365776208248,-0.7211750562964463,0.05066953629509602,0.0274769431900701,-0.31351794491583895,1.0
ENSG00000272248,AL138831.2,0.002119914408841463,1.9026444744080475,0.16022445515581396,0.0003659691810800326,-1.6154074290340166,0.27158363849978323,0.0,1.2512666738676863,1.0
ENSG00000112739,PRPF4B,0.4978265670096035,-0.04685734534959296,0.9804542103880233,0.46002326061760096,-0.24922855971761448,0.47425349127874844,1.023516133830111,1.094266238514866,0.13369105526270214
ENSG00000198721,ECI2,0.20033191163551822,0.3746719522717208,0.2556233292833119,0.1639541931238546,-0.19469756534531868,0.6418626319346734,0.06525774007641648,-1.4154899180171165,0.33449338996427025
ENSG00000254821,AL136309.4,0.0,-0.9047104476495562,1.0,0.0003659691810800326,1.1919474930235872,0.6488119442470726,0.0,3.2512666738676863,1.0
ENSG00000234817,AL136309.2,0.0010599572044207315,-0.4896729483707123,0.9114478429488827,0.0010979075432400978,-0.3930150076975689,0.9127912988813857,0.006869235797517525,3.0288742525312395,0.35570321000472466
ENSG00000153046,CDYL,0.1056424013739329,-0.46705464570869415,0.15327562142627188,0.1471196107941731,0.4371925854138521,0.17095875009740857,0.13738471595035048,0.15349145818120968,1.0
ENSG00000124787,RPP40,0.026498930110518282,-0.2113717858836086,0.6964400945043635,0.031839318753962835,0.2938271070427998,0.5543123908592252,0.020607707392552573,-0.29010655830578713,1.0
ENSG00000272142,AL359643.3,0.0024732334769817063,-0.8116010432580758,0.4111585281306925,0.004391630172960391,0.5704591162773172,0.6215270969201745,0.006869235797517525,1.5143010797014815,0.6698831188928668
ENSG00000219607,PPP1R3G,0.00035331906814024377,-3.9491045670080105,9.921644640112048e-07,0.011711013794561043,4.23634161238204,5.9523907053790143e-08,0.0,-0.8361961673826537,0.8612487207501522
ENSG00000214113,LYRM4,0.17630621500198165,0.28628677741135666,0.4233237768303951,0.1515112409671335,-0.1417521169890681,0.7382663564105933,0.07899621167145153,-0.9998211804692265,0.5645057699351279
ENSG00000145982,FARS2,0.0961027865341463,0.3806917712126916,0.29105525106834906,0.07612158966464679,-0.2706183763378429,0.5009676544032934,0.051519268481381435,-0.6586264099023547,0.8620612103446672
ENSG00000269985,AL021328.1,0.00035331906814024377,0.09528955235044378,1.0,0.0003659691810800326,0.19194749302358716,1.0,0.0,2.6663041731465302,1.0
ENSG00000233064,AL136307.1,0.00035331906814024377,1.0952895523504438,0.674185944140015,0.0,-0.8080525069764128,1.0,0.0,3.2512666738676863,1.0
ENSG00000124785,NRN1,0.0010599572044207315,-2.0746354490918693,0.016800815159414426,0.006221476078360554,2.3618724944658984,0.0038688281582059973,0.0,-0.1410507489110735,1.0
ENSG00000124491,F13A1,0.0024732334769817063,-6.832488409731899,2.4774935445483773e-52,0.34693878366387093,5.037817650686242,6.269526930639824e-44,0.08586544746896906,-0.9491604159719693,0.7593689234954188
ENSG00000216863,LY86-AS1,0.002119914408841463,-0.9047104476495571,0.3738957015742896,0.004757599354040424,1.1919474930235872,0.1798582610417285,0.0,-0.07066142101967543,1.0
ENSG00000112799,LY86,0.12613490732606703,-3.1161229618810506,1.7091308084849066e-32,1.2066003900208675,3.3247343247834165,1.712734576711332e-38,0.06182312217765772,-3.3364615035285268,0.006311913610652762
ENSG00000261211,AL031123.2,0.0,-2.2266385425369197,0.2711490846398454,0.0014638767243201304,2.513875587910949,0.1183989338731758,0.0,1.9293385789803246,1.0
ENSG00000226281,AL031123.1,0.0,-2.4896729483707123,0.16022445515581396,0.001829845905400163,2.7769099937447432,0.06346976470652041,0.0,1.6663041731465302,1.0
ENSG00000203498,AL139390.1,0.0010599572044207315,1.0952895523504438,0.5826227462245048,0.0003659691810800326,-0.8080525069764128,0.7914539823521763,0.0,1.9293385789803246,1.0
ENSG00000124782,RREB1,0.0798501093996951,-1.6910304576496826,5.314448336516045e-10,0.26203393365330335,1.4830199473032437,2.4753942318186152e-08,0.22668478131807832,0.43624190365036286,0.6605196355777361
ENSG00000124783,SSR1,0.2671092155140243,-1.230064921075301,1.6954461387979635e-06,0.6682597246521396,1.3354648924798003,9.233026033059524e-08,0.24042325291311337,-0.9338181347456311,0.5880957015521431
ENSG00000238221,AL139095.4,0.0,-1.9047104476495562,0.44348293974145114,0.0010979075432400978,2.191947493023587,0.21691190236415284,0.0,2.2512666738676863,1.0
ENSG00000164304,CAGE1,0.02049250595213414,0.3055072597407893,0.6368802701740855,0.016468613148601468,-0.2844905509194007,0.6488119442470726,0.01717308949379381,0.13578945644775064,1.0
ENSG00000124784,RIOK1,0.09857602001112802,-0.11527743358921505,0.8281836959225947,0.11125463104832992,0.22061125127573034,0.5876776669431087,0.06525774007641648,-0.6166297901249678,0.9079047316404953
ENSG00000261189,AL031058.1,0.00035331906814024377,1.0952895523504438,0.674185944140015,0.0,-0.8080525069764128,1.0,0.0,3.2512666738676863,1.0
ENSG00000096696,DSP,0.00282655254512195,3.265214553792756,0.017166361610312583,0.0,-2.977977508418725,0.03872618432648404,0.0,1.0813416724253742,1.0
ENSG00000168566,SNRNP48,0.12330835478094508,0.16712229711151005,0.6902416433927536,0.11271850777265004,-0.08348393895967554,0.8967732968016752,0.08243082957021029,-0.46682091009282933,1.0
ENSG00000153162,BMP6,0.0,-1.4896729483707123,0.6856321387514415,0.0007319383621600652,1.7769099937447432,0.3860831662129364,0.0,2.6663041731465302,1.0
ENSG00000239264,TXNDC5,0.003533190681402438,0.38479616954542806,0.8223616749831195,0.002561784267560228,-0.3930150076975689,0.8146680295254519,0.0034346178987587623,1.081341672425375,0.9957849196401817
ENSG00000188428,BLOC1S5,0.10387580603323167,0.3225807730997303,0.39121577449112105,0.08453888082948753,-0.24927953023611993,0.5385343311557487,0.06869235797517524,-0.3953348926458551,1.0
ENSG00000124802,EEF1E1,0.19891863536295726,0.6386511486048265,0.02958139562606681,0.13211487436989178,-0.5103304437236686,0.09599243743118636,0.08586544746896906,-0.9016031633948951,0.6360622938523787
ENSG00000124786,SLC35B3,0.058297646243140225,-0.09952662463357997,0.8744489421345354,0.0651425142322458,0.20815772020484502,0.6488119442470726,0.037780796886346384,-0.5900355801132546,0.9295135338364229
ENSG00000137203,TFAP2A,0.0007066381362804875,0.6802520530715999,0.7879514547206038,0.0003659691810800326,-0.3930150076975689,1.0,0.0,2.2512666738676863,1.0
ENSG00000285278,AL138885.3,0.002119914408841463,1.3176819736868914,0.3551539360155657,0.0003659691810800326,-1.8080525069764128,0.18795127381342108,0.0034346178987587623,2.251266673867687,0.724199850343125
ENSG00000229950,TFAP2A-AS1,0.0,-0.9047104476495562,1.0,0.0,-0.8080525069764128,1.0,0.0034346178987587623,5.251266673867687,0.2792910441461993
ENSG00000111846,GCNT2,0.0226124203609756,-2.0770994890433503,1.0772964682328537e-10,0.09954361725376887,1.875313697805737,1.1913727979623362e-09,0.06869235797517524,0.24697931546458873,0.9422132121270207
ENSG00000137434,C6orf52,0.0024732334769817063,0.5103270516292877,0.7638783259137502,0.001829845905400163,-0.22309000625525677,0.9310965317061259,0.0,0.5508269557265937,1.0
ENSG00000111845,PAK1IP1,0.08762312889878046,-0.3240868826527379,0.3952562314425419,0.11637819958345037,0.4704411174961538,0.14699638071644505,0.04808465058262267,-0.989047655466023,0.5923996857368764
ENSG00000111843,TMEM14C,0.24661670956189016,-0.9108890225786812,0.000629698340715414,0.504671500709365,1.124548207738,1.0160008000136838e-05,0.08243082957021029,-2.1258570752618,0.09817828449920833
ENSG00000272097,AL024498.1,0.002119914408841463,2.9026444744080475,0.04355438679049391,0.0,-2.6154074290340166,0.09104613749684386,0.0,1.4439117518100826,1.0
ENSG00000137210,TMEM14B,0.5222055827112804,0.2441529382649259,0.49610689937371955,0.47100233605000197,-0.051729156199407544,0.9688111267443682,0.15799242334290306,-1.6277299156051699,0.22352019362876588
ENSG00000111837,MAK,0.001413276272560975,-2.4407633478897672,0.008549060142687156,0.00988116788916088,2.414339914360035,0.0070491742190631704,0.0034346178987587623,0.2512666738676872,1.0
ENSG00000235051,AL357497.1,0.00035331906814024377,1.0952895523504438,0.674185944140015,0.0,-0.8080525069764128,1.0,0.0,3.2512666738676863,1.0
ENSG00000153157,SYCP2L,0.00035331906814024377,-0.4896729483707123,1.0,0.0007319383621600652,0.7769099937447432,0.7670711288407064,0.0,2.2512666738676863,1.0
ENSG00000224531,SMIM13,0.04769807419893291,-0.3010633836634744,0.48657316825620817,0.06038491487820538,0.3478184039083505,0.3860831662129364,0.04465003268386391,-0.1749980808344116,1.0
ENSG00000244476,ERVFRD-1,0.00035331906814024377,1.0952895523504438,0.674185944140015,0.0,-0.8080525069764128,1.0,0.0,3.2512666738676863,1.0
ENSG00000111859,NEDD9,0.08974304330762192,-0.8732530161279595,0.00284981655199695,0.16651597739141483,0.8056689867261668,0.005178049076859964,0.14768856964662677,0.2390230781129401,0.896555278994381
ENSG00000205269,TMEM170B,0.01024625297606707,-4.240993835513989,2.8538419857682463e-37,0.2188495702858595,4.208906320183424,2.3366422983679336e-40,0.024042325291311336,-2.04335407502394,0.15747742674207335
ENSG00000271897,AL357518.1,0.0,-0.9047104476495562,1.0,0.0003659691810800326,1.1919474930235872,0.6488119442470726,0.0,3.2512666738676863,1.0
ENSG00000111863,ADTRP,0.07808351405899387,3.0317244235729772,6.903251144132087e-16,0.0014638767243201304,-5.428638917428291,6.766077097053924e-27,0.08243082957021029,1.0749439012272242,0.3085599843750856
ENSG00000229896,AL157373.2,0.001766595340701219,1.6802520530715999,0.2538018336992296,0.0,-2.6154074290340166,0.09104613749684386,0.0034346178987587623,2.666304173146531,0.6429324931010217
ENSG00000095951,HIVEP1,0.09574946746600607,0.022881056822392942,1.0,0.08893051100244792,-0.1719359183051541,0.6971390666057264,0.144253951747868,0.6691028064992044,0.4940153988433785
ENSG00000078401,EDN1,0.0007066381362804875,-1.3197479469284001,0.5075963356505281,0.001829845905400163,0.4549818988573815,0.942440787419343,0.006869235797517525,2.8362291745888433,0.3964097244652345
ENSG00000112137,PHACTR1,0.08868308610320119,-2.550397468940151,3.7847230167882274e-21,0.5654223847686504,2.6416138541165517,8.444729702234644e-24,0.10647315486152163,-1.5601080196422548,0.2792910441461993
ENSG00000215022,AL008729.1,0.003533190681402438,-1.0302413297334168,0.22881238738308277,0.008051321983760717,1.1305469483594432,0.12740496232161624,0.0034346178987587623,0.2068725545092338,1.0
ENSG00000145979,TBC1D7,0.04381156444939023,-0.9778451522797722,0.0017919444387131894,0.09405407953756838,1.1808069354183859,7.784069500955338e-05,0.01717308949379381,-1.7411996534469054,0.2792910441461993
ENSG00000272379,AL008729.2,0.001413276272560975,-0.904710447649558,0.4885861536533305,0.0029277534486402607,0.7769099937447432,0.633233302457122,0.0034346178987587623,1.5508269557265946,0.8820675159880493
ENSG00000145990,GFOD1,0.059004284379420714,0.18382622695210138,0.7234033968489564,0.049771808626884434,-0.27226284823695934,0.5587326568290222,0.072126975873934,0.4627707790613993,0.7350705369053759
ENSG00000124523,SIRT5,0.05017130767591462,0.40967083818445715,0.315690736273066,0.036230948926923225,-0.4679770653787916,0.2360371012809502,0.051519268481381435,0.33240343659309257,0.922115794912258
ENSG00000261071,AL441883.1,0.008126338567225607,0.7733614574630803,0.3241526577792281,0.0029277534486402607,-1.5450181011426194,0.02974657453119746,0.020607707392552573,2.058621595925291,0.21083702767532114
ENSG00000225921,NOL7,0.6518736807187497,0.4366912279317048,0.14469825557790095,0.5079652233390852,-0.2705967374810465,0.4231973130074357,0.23355401711559584,-1.299312832827806,0.3586369045086034
ENSG00000010017,RANBP9,0.11023554925975607,-0.12644425448431784,0.792862012637262,0.1189399838510106,0.08124402861736701,0.8951079522558926,0.13395009805159172,0.25578215499017976,0.8969781675219882
ENSG00000050393,MCUR1,0.09362955305716461,-0.26305594117253994,0.5694375400971199,0.11637819958345037,0.33943510534614374,0.3860831662129364,0.07556159377269277,-0.4149959289553169,1.0
ENSG00000112149,CD83,0.1558137090498475,-2.901851603037849,1.4562126490024053e-28,1.2497847533883113,2.8136957914066087,8.841849521327232e-29,0.38811182255974014,-0.8291067425963332,0.6831078478171112
ENSG00000237346,AL080313.2,0.00035331906814024377,1.0952895523504438,0.674185944140015,0.0,-0.8080525069764128,1.0,0.0,3.2512666738676863,1.0
ENSG00000271888,AL136162.1,0.004239828817682926,0.21076676977037945,0.9813215161380371,0.003659691810800326,-0.15597581039672015,0.9834181729975833,0.0034346178987587623,0.7277047178106741,1.0
ENSG00000008083,JARID2,0.12966809800746948,-1.2360168748527802,3.7590813669181474e-06,0.3129036498234279,1.1586274198235602,9.909010928738537e-06,0.24042325291311337,0.14480510484498232,0.9894861775443833
ENSG00000235488,JARID2-AS1,0.0056531050902439,0.5977898928796259,0.5930116973094102,0.003659691810800326,-0.5185458897814286,0.5811928406708777,0.0034346178987587623,0.49637917170421897,1.0
ENSG00000047579,DTNBP1,0.16500000482149385,-0.08691377887030605,0.8823563954831202,0.18518040562649649,0.23527492468768685,0.5285710563862087,0.08243082957021029,-1.0326550984399305,0.5427076405547886
ENSG00000007944,MYLIP,0.45154176908323157,-0.38723381780941046,0.2195470280888014,0.5690820765794506,0.23524100379733737,0.5035306342995797,0.7933967346132741,0.6406236260772407,0.42975056841188675
ENSG00000137198,GMPR,0.004239828817682926,-2.613661665646166,9.265311805876073e-05,0.028911565305322576,2.3439505864686367,0.00021135029017202976,0.01717308949379381,0.3126672185318302,0.9313683905673251
ENSG00000124788,ATXN1,0.16182013320823166,-0.616948955913386,0.03863745894271676,0.23312236834798078,0.34696877803155113,0.2938301403385967,0.3915464404584989,0.9987246418515356,0.20854556109589847
ENSG00000229931,AL137003.1,0.006713062294664632,0.8322551465166494,0.32637644119421844,0.0029277534486402607,-1.1616894615911137,0.14054600075765397,0.010303853696276287,1.4439117518100826,0.567643493108819
ENSG00000272341,AL137003.2,0.009186295771646338,0.6022495410703259,0.482550306296945,0.004025660991880359,-1.3105528475055968,0.05817674208759349,0.024042325291311336,2.003339160424102,0.21276837867956525
ENSG00000112183,RBM24,0.0007066381362804875,0.6802520530715999,0.7879514547206038,0.0003659691810800326,-0.3930150076975689,1.0,0.0,2.2512666738676863,1.0
ENSG00000112186,CAP2,0.0,-0.9047104476495562,1.0,0.0003659691810800326,1.1919474930235872,0.6488119442470726,0.0,3.2512666738676863,1.0
ENSG00000137414,FAM8A1,0.06889721828734754,0.12503689574449472,0.8224016391530646,0.061482822421445475,-0.1819601302954026,0.6748199916145893,0.07899621167145153,0.3284345343901469,0.8743215884712531
ENSG00000124789,NUP153,0.09892933907926826,-0.10567448212255526,0.8563440741849667,0.10320330906456919,0.010176248733165583,1.0,0.13738471595035048,0.4718275664055409,0.6792395629993752
ENSG00000272269,AL138724.1,0.03639186401844511,0.8649919329286497,0.024037924298572835,0.017566520691841565,-1.0513236579887772,0.005627913615376273,0.041215414785105146,0.7037788785651937,0.6029473595060967
ENSG00000137177,KIF13A,0.007419700430945119,-4.559020995061448,6.089579446957527e-39,0.19908723450753774,4.327863602301,2.1899212735668343e-40,0.03091156108882886,-1.5714634740768325,0.3057313983307326
ENSG00000187566,NHLRC1,0.00282655254512195,-1.258347402264258,0.11694273836302767,0.007319383621600652,1.1248332971650505,0.1907050147652761,0.006869235797517525,0.9782481794612705,0.829786093294016
ENSG00000137364,TPMT,0.08938972423948167,-1.0061381805416798,0.0003477227295805917,0.1965254502399775,1.2355038590103264,4.658736508984913e-06,0.024042325291311336,-2.376267210605105,0.0892806686035969
ENSG00000165097,KDM1B,0.025792291974237797,-2.7667194445772316,9.383635062687945e-21,0.18920606661837686,2.6541669290325025,8.199604879190455e-21,0.06869235797517524,-0.5634302235310851,0.9423079875616572
ENSG00000124795,DEK,0.9426552737981704,-0.3154171518086544,0.3336088301785449,1.2494187842072313,0.4773761157702215,0.09104613749684386,0.4568041805349154,-1.253211424546545,0.3773925430215091
ENSG00000137393,RNF144B,0.013426124589329264,-3.6361165164738622,1.3983242388986634e-29,0.1862783131697366,3.6317120782048065,4.1636155476001117e-32,0.0274769431900701,-1.6768404076505274,0.2723914725764597
ENSG00000228412,AL022068.1,0.00035331906814024377,-0.4896729483707123,1.0,0.0007319383621600652,0.7769099937447432,0.7670711288407064,0.0,2.2512666738676863,1.0
ENSG00000172201,ID4,0.0,-0.9047104476495562,1.0,0.0003659691810800326,1.1919474930235872,0.6488119442470726,0.0,3.2512666738676863,1.0
ENSG00000172197,MBOAT1,0.018019272475152434,-0.7588595811861012,0.06666708869781061,0.03220528793504287,0.8347909098252426,0.03406516552000221,0.01717308949379381,-0.2930538423561231,1.0
ENSG00000227803,AL158198.1,0.00035331906814024377,-0.4896729483707123,1.0,0.0007319383621600652,0.7769099937447432,0.7670711288407064,0.0,2.2512666738676863,1.0
ENSG00000112242,E2F3,0.0791434712634146,-1.2906016012688846,3.0126101156095708e-06,0.20421080304265818,1.3299672790946109,7.20625683179083e-07,0.0996039190640041,-0.4547112278148351,1.0
ENSG00000145996,CDKAL1,0.06713062294664632,0.47304603554982716,0.20704218365629065,0.04391630172960391,-0.6507405021462982,0.06438957583179933,0.08930006536772782,0.7253834059005535,0.505402793476537
ENSG00000283480,AL512380.2,0.0,-0.9047104476495562,1.0,0.0003659691810800326,1.1919474930235872,0.6488119442470726,0.0,3.2512666738676863,1.0
ENSG00000124766,SOX4,0.27488223501310965,-1.3236780536285344,1.0930244714603966e-06,0.7107121496574234,1.2720966273198964,1.7703858458444228e-06,0.48084650582622673,-0.019103214983198002,1.0
ENSG00000272168,CASC15,0.0056531050902439,-0.13917570128657974,1.0,0.006587445259440587,0.26995000502485933,0.8129845291076946,0.0034346178987587623,0.12198365692272084,1.0
ENSG00000260455,NBAT1,0.00035331906814024377,1.0952895523504438,0.674185944140015,0.0,-0.8080525069764128,1.0,0.0,3.2512666738676863,1.0
ENSG00000172179,PRL,0.0010599572044207315,2.095289552350444,0.3177742941687294,0.0,-1.8080525069764128,0.5470718388142063,0.0,2.2512666738676863,1.0
ENSG00000146038,DCDC2,0.0,-0.9047104476495562,1.0,0.0003659691810800326,1.1919474930235872,0.6488119442470726,0.0,3.2512666738676863,1.0
ENSG00000146049,KAAG1,0.00035331906814024377,1.0952895523504438,0.674185944140015,0.0,-0.8080525069764128,1.0,0.0,3.2512666738676863,1.0
ENSG00000124532,MRS2,0.09150963864832314,0.06780881592833587,0.9389660817665733,0.09002841854568802,0.021373651884756484,1.0,0.06182312217765772,-0.4837993873830375,1.0
ENSG00000112293,GPLD1,0.0038865097495426816,3.6802520530716,0.0021723459235965924,0.0,-3.393015007697569,0.006001301124558057,0.0,0.6663041731465302,1.0
ENSG00000112294,ALDH5A1,0.03250535426890243,2.4645233620161617,2.23859554227495e-08,0.0032937226297202935,-3.1443358948408457,7.905095818485883e-11,0.0274769431900701,0.7487663333385033,0.6863210029573131
ENSG00000137261,KIAA0319,0.0007066381362804875,1.6802520530715999,0.42000892496148745,0.0,-1.393015007697569,0.6748199916145893,0.0,2.6663041731465302,1.0
ENSG00000111802,TDP2,0.12719486453048776,-0.07774040502863278,0.9096151767148425,0.13504262781853202,0.0867043329962498,0.8777035985426805,0.1270808622540742,-0.01255846645610692,1.0
ENSG00000112304,ACOT13,0.17701285313826215,0.6532051772770426,0.032015999023780266,0.09478601789972844,-0.9730367671484554,0.0008138853196126519,0.27820404979945973,1.0370660349822252,0.20035686073047154
ENSG00000272345,AL031775.1,0.0056531050902439,-0.7714439167860929,0.3067355750537468,0.009515198708080848,0.5545175724082956,0.46988878265006145,0.01373847159503505,1.146930014052952,0.592167265477713
ENSG00000112308,C6orf62,0.6214882408586888,-0.5719833018554497,0.04169410334751529,0.9266339664946426,0.5170115728330728,0.06448423219474424,0.8998698894747957,0.2227513024034675,0.8677195648266527
ENSG00000272402,AL031775.2,0.001766595340701219,1.0952895523504438,0.482211946631233,0.0007319383621600652,-0.8080525069764128,0.6503223128591337,0.0,1.2512666738676863,1.0
ENSG00000224164,AL133264.2,0.0,-0.9047104476495562,1.0,0.0003659691810800326,1.1919474930235872,0.6488119442470726,0.0,3.2512666738676863,1.0
ENSG00000112312,GMNN,0.05158458394847559,0.5807163795206849,0.11749715543160932,0.03330319547828297,-0.6064186458067624,0.10086342984418283,0.04465003268386391,0.1638038326173472,1.0
ENSG00000260286,ARMH2,0.001413276272560975,0.4172176472378055,0.8874980770684107,0.0007319383621600652,-0.8080525069764128,0.6743443619558115,0.0034346178987587623,2.4439117518100835,0.6764980890499512
ENSG00000111913,RIPOR2,1.5524839854082313,0.09397711647108586,0.8413461953653485,1.3321278191313186,-0.3091303586849274,0.33248765576227257,2.6034403672591417,0.847140440720697,0.265264436113086
ENSG00000079691,CARMIL1,0.014132762725609751,0.060524134189766876,1.0,0.010979075432400977,-0.5542959147306297,0.37533529629338264,0.037780796886346384,1.686482055084161,0.18169728689833564
ENSG00000124564,SLC17A3,0.0010599572044207315,1.0952895523504438,0.6378114656991414,0.0,-2.1299806018637746,0.3362039178978436,0.0034346178987587623,3.251266673867687,0.5176221725414785
ENSG00000112343,TRIM38,0.36603855459329254,-0.945854729660756,0.00034748319087503864,0.7162016873736238,0.8827487075067716,0.000732768385439933,0.6044927501815421,0.17101371789226794,0.9340870061598632
ENSG00000272462,U91328.1,0.007066381362804876,-0.4192836204793151,0.674185944140015,0.007319383621600652,-0.32262567980617174,0.7670711288407064,0.03091156108882886,2.215642764136966,0.14652745930659375
ENSG00000272810,U91328.3,0.0,-0.9047104476495562,1.0,0.0003659691810800326,1.1919474930235872,0.6488119442470726,0.0,3.2512666738676863,1.0
ENSG00000124610,HIST1H1A,0.0395717356317073,2.6675410013220455,8.278226782122052e-09,0.0029277534486402607,-3.5806420108733406,6.555790580431106e-12,0.03434617898758762,0.7918350552303899,0.6278092552892117
ENSG00000275714,HIST1H3A,0.04946466953963413,1.1263164479710674,0.0036252245163194813,0.016102643967521434,-1.682521624892555,1.2530347875149972e-05,0.08243082957021029,1.3637414031261001,0.18310530268620304
ENSG00000278637,HIST1H4A,0.022965739429115846,0.680252053071599,0.16000920713841074,0.011345044613481011,-1.0934547258386615,0.012726034367714838,0.041215414785105146,1.3517935498216511,0.25041419617477617
ENSG00000278705,HIST1H4B,0.016252677134451214,0.8425234819704768,0.1279141689071472,0.006587445259440587,-1.3674799155904322,0.008504949552923151,0.03091156108882886,1.5508269557265955,0.2520184304586009
ENSG00000274267,HIST1H3B,0.017312634338871945,2.0387060239840755,0.0012516006608131547,0.0029277534486402607,-2.393015007697569,0.00031006309812829235,0.01373847159503505,0.7152137736274771,0.8801736884611433
ENSG00000278463,HIST1H2AB,0.011659529248628045,0.9348248801571968,0.12393598454404643,0.0058555068972805215,-0.8905146671683868,0.14698852072295393,0.006869235797517525,0.19237298481411802,1.0
ENSG00000276410,HIST1H2BB,0.020845825020274385,1.0021801479589616,0.06474934234396189,0.0058555068972805215,-1.949408356221955,0.00019521574122014258,0.051519268481381435,2.003339160424102,0.0832814985159894
ENSG00000278272,HIST1H3C,0.007066381362804876,2.165678880241841,0.022732514171136822,0.0007319383621600652,-2.74665196231227,0.006278026143963952,0.006869235797517525,1.3126672185318302,0.7179693359540306
ENSG00000187837,HIST1H1C,0.49076018564679863,0.9854119345780696,0.00017432435630777352,0.23824593688310122,-0.9984831638533673,0.0001674426339662981,0.3365925540783587,-0.11443717308542256,1.0
ENSG00000010704,HFE,0.006713062294664632,-2.3509666775391205,1.2835023821542132e-08,0.03806079483232339,2.3212305099685526,3.78182281290855e-09,0.01373847159503505,-0.381001541631826,1.0
ENSG00000197061,HIST1H4C,2.271134970005487,1.8569249388498879,4.283420879329933e-14,0.5742056451145712,-1.913243717410471,2.4878209052411027e-14,1.1196854349953564,-0.3610100664443598,1.0
ENSG00000187475,HIST1H1T,0.0,-0.9047104476495562,1.0,0.0,-0.8080525069764128,1.0,0.0034346178987587623,5.251266673867687,0.2792910441461993
ENSG00000180596,HIST1H2BC,0.11800856875884143,0.8685969935803697,0.006453937629410156,0.043550332548523876,-1.584156495049578,2.974762066996251e-07,0.2610309603056659,1.6915047272716734,0.023443705838733533
ENSG00000180573,HIST1H2AC,0.1734796624568597,0.015436244661228393,1.0,0.15224317932929357,-0.3208947917270555,0.4014260273219934,0.3537656435721525,1.1251579047178641,0.17014178182800807
ENSG00000168298,HIST1H1E,0.4716809559672255,0.7630318545693515,0.00508786125872172,0.25508051921278274,-0.891375617865829,0.0009164992760465786,0.491150359522503,0.43179717546526675,0.6429324931010217
ENSG00000158373,HIST1H2BD,0.057591008106859735,0.766341029785309,0.05269772977117777,0.025983811856682314,-1.245457819283712,0.0008832186417302857,0.10647315486152163,1.3747497273026879,0.1531796936419967
ENSG00000283064,AL353759.1,0.010952891112347558,0.34040205018697467,0.7251266130781033,0.005123568535120456,-1.3605935300051923,0.02847331967010383,0.041215414785105146,2.428144435951766,0.054942620417660376
ENSG00000274290,HIST1H2BE,0.029325482655640233,-0.21283274301188815,0.7308910351534819,0.02817962694316251,-0.3040100016388241,0.5849819789029593,0.08930006536772782,1.675237297916539,0.07720078087821557
ENSG00000277157,HIST1H4D,0.012719486453048776,0.719780417258236,0.37299550141513316,0.0058555068972805215,-1.180021284363372,0.07959586582612434,0.024042325291311336,1.5233462193044875,0.36510136720507563
ENSG00000282988,AL031777.3,0.0911563195801829,0.5963980017529549,0.09696619846018847,0.04135451746204368,-1.3327144974297553,4.0524978493465676e-05,0.2369886350143546,1.8413908797046221,0.014306385719564602
ENSG00000196866,HIST1H2AD,0.00035331906814024377,0.09528955235044378,1.0,0.0003659691810800326,0.19194749302358716,1.0,0.0,2.6663041731465302,1.0
ENSG00000277224,HIST1H2BF,0.058297646243140225,1.4930490601974507,2.3867551330542967e-05,0.013174890518881174,-2.1835616420686197,2.7146823727111014e-09,0.08930006536772782,1.3479426932793612,0.15557354550212954
ENSG00000276966,HIST1H4E,0.07808351405899387,0.5498554158159248,0.10904100301167492,0.051601654532284595,-0.5771686247463261,0.09064189718435403,0.06869235797517524,0.13975835865069675,1.0
ENSG00000273802,HIST1H2BG,0.13037473614374995,0.544521971512884,0.1226173584415659,0.04867390108364433,-1.7278052535219812,2.4307494032194415e-08,0.47054265212995044,2.385376540840329,0.0001479576469401259
ENSG00000277075,HIST1H2AE,0.03921841656356706,0.6547169609644614,0.09400129109834034,0.02232412004588199,-0.8311361200894538,0.03001613227291883,0.04808465058262267,0.7235290418394813,0.6008333939321155
ENSG00000274750,HIST1H3E,0.00282655254512195,0.09528955235044378,1.0,0.002561784267560228,-0.12998060186377458,1.0,0.0034346178987587623,1.2512666738676872,0.9313683905673251
ENSG00000124575,HIST1H1D,0.598522501429573,1.6828077579753558,3.933530863337929e-11,0.15956256295089422,-1.8678702812778654,7.63207013058999e-13,0.4361964731423628,0.19395179608498347,0.9161740833376787
