Feature,Normalized.Dispersion
ENSG00000169989,-0.3524486027280722
ENSG00000164144,-1.5969423907102462
ENSG00000137460,-0.2835831530145979
ENSG00000109654,2.5383778379422615
ENSG00000121211,-1.1359976351114691
ENSG00000121210,1.1788007123205027
ENSG00000137462,0.13884734962756787
ENSG00000145428,-0.6626413974288855
ENSG00000197410,nan
ENSG00000171566,-0.4140326035563527
ENSG00000121207,-2.683142183257022
ENSG00000151962,nan
ENSG00000164114,3.0720257394332213
ENSG00000164116,-1.5844273912747227
ENSG00000061918,-0.7330793776569355
ENSG00000256043,-1.2586426619756055
ENSG00000145431,-0.15297871301222937
ENSG00000164125,-1.3426872661944338
ENSG00000248429,-0.6174030218419833
ENSG00000164124,-1.533304636789106
ENSG00000205208,-1.4802063615670702
ENSG00000171503,2.1938365101679955
ENSG00000171497,-1.9458904650148212
ENSG00000052795,-1.7714551061442434
ENSG00000109756,-0.3111430328118998
ENSG00000249419,nan
ENSG00000145414,-0.34586827926676783
ENSG00000151005,nan
ENSG00000198498,-1.128627913739409
ENSG00000145416,0.6021470434778502
ENSG00000273449,1.0521208008636531
ENSG00000183439,-1.3481446100130112
ENSG00000250486,2.0088509268922436
ENSG00000176979,4.494933668611641
ENSG00000170088,-0.7631587649866687
ENSG00000109466,-0.23473756789071135
ENSG00000229894,nan
ENSG00000052802,-0.5643924861304027
ENSG00000109472,nan
ENSG00000249500,nan
ENSG00000196104,-1.075105811925813
ENSG00000109511,nan
ENSG00000137628,1.199821039165702
ENSG00000181381,0.9610084341294932
ENSG00000129116,-1.2773030519743922
ENSG00000145439,0.6802799050829447
ENSG00000251445,1.4834120091244178
ENSG00000154447,-1.8420807360861617
ENSG00000137601,2.055075619183681
ENSG00000109572,0.8684428917746285
ENSG00000056050,-1.1183371958642216
ENSG00000198948,0.16236978075394665
ENSG00000174473,4.599398452918802
ENSG00000245213,1.1456382536855179
ENSG00000109586,-1.4914499142185416
ENSG00000248774,8.571295707993405
ENSG00000164104,0.841516639492098
ENSG00000272870,1.1405778718878172
ENSG00000164105,-2.0167934200178865
ENSG00000164106,1.9312359188581942
ENSG00000237125,3.026993208428639
ENSG00000164117,-1.2647058940693812
ENSG00000164118,0.11056947450904826
ENSG00000164120,0.30863663652825657
ENSG00000168594,nan
ENSG00000150625,-1.3094791617284427
ENSG00000150627,-0.3537181644219877
ENSG00000150628,nan
ENSG00000248980,nan
ENSG00000129128,-0.7835349758835082
ENSG00000150630,7.123226922363814
ENSG00000109674,-1.5498288563677978
ENSG00000038002,-1.8540166637730935
ENSG00000250131,-0.6512968197749449
ENSG00000129187,-1.5508657813239106
ENSG00000251359,-0.2743626108673063
ENSG00000151718,-0.720613924159499
ENSG00000177300,nan
ENSG00000168564,1.3014861084684284
ENSG00000232648,1.2703450915567542
ENSG00000168556,0.98860975077237
ENSG00000272744,4.41048566842454
ENSG00000182552,-1.3783444297269638
ENSG00000168538,-1.1186812876447687
ENSG00000173320,nan
ENSG00000164303,nan
ENSG00000180712,nan
ENSG00000249096,-0.9996286720649165
ENSG00000168310,-0.4394897462438883
ENSG00000271538,1.2690195579336452
ENSG00000254233,nan
ENSG00000164305,-0.3127292615579863
ENSG00000164306,-1.1114026822827328
ENSG00000151725,-1.3260860751054502
ENSG00000151726,-0.5349821128542515
ENSG00000251139,-1.2932335961084394
ENSG00000251230,-0.061290023827671444
ENSG00000151729,0.5083942477570219
ENSG00000164323,2.408439608826088
ENSG00000109762,2.846664964548946
ENSG00000109771,0.33136388325390376
ENSG00000186352,1.1062121845037334
ENSG00000109775,-0.9887720940545356
ENSG00000168491,0.5009906891089831
ENSG00000249679,-0.8387193521315338
ENSG00000154553,nan
ENSG00000154556,0.03110676445040613
ENSG00000233110,-0.4949392978388321
ENSG00000164342,-1.2104496131509321
ENSG00000109794,-3.211156003141492
ENSG00000145476,0.6309856015304632
ENSG00000164344,3.5114980946371492
ENSG00000250658,nan
ENSG00000250620,nan
ENSG00000179046,nan
ENSG00000272566,nan
ENSG00000245685,1.410794463198955
ENSG00000109536,-1.5615191517382063
ENSG00000153404,nan
ENSG00000164366,-0.5281750018660246
ENSG00000073578,-0.062318085046279774
ENSG00000248925,1.2097559878835422
ENSG00000249915,-1.2652247205651073
ENSG00000063438,0.09285193981359859
ENSG00000221990,1.0392525038730025
ENSG00000180104,0.38807015130936806
ENSG00000066230,1.4921420485195314
ENSG00000249650,nan
ENSG00000112877,0.19335070777461363
ENSG00000171368,0.7296806734212077
ENSG00000271781,3.39152862378529
ENSG00000206077,4.707236124404495
ENSG00000188818,2.1050387412982263
ENSG00000028310,3.6127592081227053
ENSG00000071539,2.8756682466276215
ENSG00000145506,nan
ENSG00000113504,1.4696093964032944
ENSG00000049656,-0.659060543256219
ENSG00000153395,0.4156197311940773
ENSG00000271119,nan
ENSG00000171421,-1.8073244494274199
ENSG00000145494,-1.4170712430854584
ENSG00000248994,nan
ENSG00000281560,1.2898846873992236
ENSG00000145536,nan
ENSG00000164151,1.5699940574660878
ENSG00000250490,0.9401294375287033
ENSG00000133398,-1.011403168484798
ENSG00000215218,nan
ENSG00000037474,-1.423748944529068
ENSG00000145545,-1.9352869371417913
ENSG00000248677,nan
ENSG00000112941,3.0081202316091806
ENSG00000223597,nan
ENSG00000078295,0.03351958229361655
ENSG00000124275,1.0034267759342204
ENSG00000124279,-1.1844865142306478
ENSG00000251168,nan
ENSG00000272049,1.7751428134262632
ENSG00000247516,-1.3731934907586265
ENSG00000112902,1.599363342762553
ENSG00000250786,nan
ENSG00000249807,8.97591357846835
ENSG00000272417,nan
ENSG00000150756,0.23226072709869225
ENSG00000248968,0.22050238397576963
ENSG00000150753,-1.5301304820695931
ENSG00000271980,-0.9164960500873289
ENSG00000164237,2.8002757635971793
ENSG00000259802,-0.6923438451560542
ENSG00000145495,1.8775065505185067
ENSG00000145491,-1.2940256849299787
ENSG00000246016,1.031628225819198
ENSG00000164236,6.412876559830558
ENSG00000112977,-2.4075627870522798
ENSG00000169862,4.843771766083342
ENSG00000038382,-1.2869692528846732
ENSG00000145569,-1.2419314839566513
ENSG00000261360,0.8496579567541738
ENSG00000154124,2.587233012694366
ENSG00000154122,2.1019765949426623
ENSG00000272057,0.8497278605642775
ENSG00000248150,3.8716322793367497
ENSG00000173545,-0.07671809954859325
ENSG00000154153,3.0552384986249996
ENSG00000250415,6.249572161150682
ENSG00000145555,-0.2425369981812289
ENSG00000176788,0.697659771053074
ENSG00000248223,-0.0101799492696205
ENSG00000248455,nan
ENSG00000249662,nan
ENSG00000248693,2.5185245904400864
ENSG00000249359,nan
ENSG00000272130,nan
ENSG00000248874,-0.49871450405170403
ENSG00000245662,1.5501668283160701
ENSG00000285042,nan
ENSG00000248605,0.5956430461510344
ENSG00000250337,nan
ENSG00000113360,2.8860323692558345
ENSG00000082213,0.17035366250683445
ENSG00000133401,1.8128649581619471
ENSG00000250764,0.48268042873384237
ENSG00000113384,-1.0852042117231286
ENSG00000272086,-0.9174342484939841
ENSG00000150712,0.0849616137709314
ENSG00000056097,-0.0006544356582386003
ENSG00000113387,-0.9064465850110982
ENSG00000113389,-0.46712817126291645
ENSG00000249572,nan
ENSG00000113407,-1.9653138548622044
ENSG00000242110,1.0234077378923008
ENSG00000273294,nan
ENSG00000082196,0.5881140030385442
ENSG00000271771,nan
ENSG00000039560,1.1542500671642972
ENSG00000272323,-0.038956523231335916
ENSG00000205838,nan
ENSG00000113456,0.4315053162740972
ENSG00000113460,-0.91485190503492
ENSG00000168724,0.39347180452923014
ENSG00000113494,-1.3419370082453321
ENSG00000152582,2.237862649251707
ENSG00000168685,3.192772979094375
ENSG00000164187,-0.6873196156872782
ENSG00000145604,-1.5156117826262998
ENSG00000152620,0.4674804355599625
ENSG00000079215,-1.6755996681652772
ENSG00000250155,-1.1095685803493127
ENSG00000272103,2.622401811693479
ENSG00000164190,0.8415861457963121
ENSG00000197603,2.541963906366407
ENSG00000113569,-1.3349550712792089
ENSG00000082068,0.5541123537399678
ENSG00000164327,2.792015909336568
ENSG00000082074,-0.4840379484984536
ENSG00000153071,-1.4114799518353651
ENSG00000113638,0.3025778105916728
ENSG00000171522,0.41918782516888864
ENSG00000132356,-0.24420206358481913
ENSG00000145592,-1.150045116028467
ENSG00000132357,-1.437544158159522
ENSG00000083720,-0.10709382308615566
ENSG00000205765,-1.89123475905721
ENSG00000151876,-0.6208045891180924
ENSG00000260786,nan
ENSG00000198865,5.765374501962056
ENSG00000250722,-0.3906079955149961
ENSG00000272234,7.345899029870553
ENSG00000271788,0.1684058258609968
ENSG00000251131,0.9302985152442083
ENSG00000272382,-0.6506283714150402
ENSG00000177721,0.6966525218401523
ENSG00000215068,-0.5685311945603394
ENSG00000272144,3.9136639052517754
ENSG00000172262,0.23327384297616385
ENSG00000177453,nan
ENSG00000261604,nan
ENSG00000112972,2.3711503530088645
ENSG00000151882,0.5017945861221266
ENSG00000151881,0.8890992559814873
ENSG00000172244,1.5996466009156993
ENSG00000248554,nan
ENSG00000248240,1.1350215397480137
ENSG00000172239,-0.7636654866977316
ENSG00000248092,1.0274290158709791
ENSG00000112992,0.1999630250797042
ENSG00000251141,3.0622609445403386
ENSG00000112996,-0.7612820332190234
ENSG00000272335,0.06233026902099874
ENSG00000170571,-0.16845274484103784
ENSG00000151883,1.2379686067891227
ENSG00000248898,nan
ENSG00000213949,1.4615016906973899
ENSG00000152684,-1.9362544891446565
ENSG00000249899,nan
ENSG00000164171,0.8156229855555969
ENSG00000272123,nan
ENSG00000164172,-0.9998082535057378
ENSG00000247796,-0.2713410702379426
ENSG00000134363,nan
ENSG00000164258,-2.0407992320155635
ENSG00000272416,1.7552404219948599
ENSG00000185305,-0.1520145021353501
ENSG00000249069,nan
ENSG00000178996,-1.3807508408554374
ENSG00000164283,0.3698768138643945
ENSG00000113088,22.547032813592853
ENSG00000145649,10.696607095645515
ENSG00000164287,0.30386674691042403
ENSG00000164294,nan
ENSG00000067248,0.16075890238433113
ENSG00000039123,1.0492139579066067
ENSG00000067113,-1.0
ENSG00000177058,1.2474620208042897
ENSG00000164509,-1.3433392394930013
ENSG00000134352,2.547594427533095
ENSG00000262211,5.326190660022817
ENSG00000249236,-0.709707359169357
ENSG00000227908,-0.39565594703368817
ENSG00000164512,-0.5479301519703358
ENSG00000248727,nan
ENSG00000095015,1.005295527473217
ENSG00000237705,nan
ENSG00000225230,nan
ENSG00000155542,-1.7968205273127766
ENSG00000155545,-1.115205076471821
ENSG00000271828,-0.986669627922464
ENSG00000062194,1.4762155782146924
ENSG00000145632,1.8598407545054414
ENSG00000175857,-0.8257587506011548
ENSG00000250127,nan
ENSG00000248475,nan
ENSG00000113448,1.5110004676810456
ENSG00000247345,2.0920626797016886
ENSG00000152931,0.2870642644277643
ENSG00000035499,-0.8440350590162496
ENSG00000164181,2.838668814120574
ENSG00000272308,0.041896956516957955
ENSG00000049167,-1.4269254699930556
ENSG00000164182,-0.9777529588014819
ENSG00000188725,-1.5708931847363996
ENSG00000130449,-1.2770963365264014
ENSG00000068796,1.9090970387863326
ENSG00000086189,-1.1354130991945817
ENSG00000086200,0.7733474192798598
ENSG00000186105,3.013629391414552
ENSG00000153006,-1.1171607841761366
ENSG00000153015,0.9018573684752484
ENSG00000272370,nan
ENSG00000272354,0.5305360532302101
ENSG00000049192,2.8010368050189047
ENSG00000250081,3.8753843281700777
ENSG00000123219,1.3157439275312781
ENSG00000113593,2.316804022807214
ENSG00000113595,2.8198550707352843
ENSG00000113597,-0.02012360169577436
ENSG00000253251,-1.3768649083609485
ENSG00000197860,0.7706574773049392
ENSG00000123213,-1.343271609552681
ENSG00000269961,-1.0168286548025476
ENSG00000112851,0.27484919231532245
ENSG00000153914,2.682993592431445
ENSG00000253744,nan
ENSG00000069020,4.485754770132733
ENSG00000229666,4.2761054330292465
ENSG00000134061,-1.5183052487702258
ENSG00000249736,3.9519872543420558
ENSG00000145675,1.0227975577328727
ENSG00000248884,-1.31574237297118
ENSG00000145740,-1.192975286063094
ENSG00000248664,-1.1982805038430484
ENSG00000134057,-0.37282769043898
ENSG00000153044,-0.21366305125293683
ENSG00000134056,-1.0640131997896378
ENSG00000134058,-0.5162067322323723
ENSG00000183323,-0.64169648121619
ENSG00000085231,-1.8717512060730102
ENSG00000273841,-0.22905707097375086
ENSG00000152942,0.014797282658068574
ENSG00000152939,-1.0012936953264895
ENSG00000197822,-0.5820804014427668
ENSG00000183474,0.7332798038782576
ENSG00000205572,2.396373737839276
ENSG00000205571,0.8832664538814741
ENSG00000269983,-0.006429292674130494
ENSG00000172058,1.422220932250291
ENSG00000172062,-1.0475794304136292
ENSG00000249437,1.0499924443483966
ENSG00000145736,2.187286242796589
ENSG00000145734,3.3399106921539317
ENSG00000131844,-0.12761574026632938
ENSG00000131711,2.2246855207124683
ENSG00000113048,-0.6165843722036015
ENSG00000049883,-0.020152394627102575
ENSG00000178175,-1.2939952027508368
ENSG00000249085,1.376202115023915
ENSG00000083312,0.14483297499492062
ENSG00000272081,1.5872577685717328
ENSG00000157107,-0.5593638770999145
ENSG00000157111,-0.08328794176274061
ENSG00000251493,-1.172055559608554
ENSG00000272525,0.05783218104592064
ENSG00000145741,-1.315330248181982
ENSG00000164331,-1.3660289042798213
ENSG00000164338,-0.520433202925043
ENSG00000214944,2.543470611483329
ENSG00000171617,-0.3931575379274797
ENSG00000049860,-1.7798231983045014
ENSG00000164347,-0.07085408836721231
ENSG00000164346,-0.8750850349704126
ENSG00000198780,1.421429317638132
ENSG00000271714,1.8011869934982696
ENSG00000249856,nan
ENSG00000176928,2.3695923440698636
ENSG00000250889,5.206156570995587
ENSG00000145700,0.24119829268461512
ENSG00000247372,0.16255397556298307
ENSG00000113161,-0.915671221088902
ENSG00000113163,0.7260828151922939
ENSG00000271815,0.9034625685271641
ENSG00000122008,1.906782217324324
ENSG00000248881,0.9033907679430665
ENSG00000272040,0.062343581405651834
ENSG00000189045,-0.7677044619950051
ENSG00000152359,-0.012454883713204946
ENSG00000122012,nan
ENSG00000250348,9.53132320243436
ENSG00000145703,-0.4455706983241899
ENSG00000249713,2.0335971712158587
ENSG00000164220,0.5176438718818026
ENSG00000225407,nan
ENSG00000181104,1.3559387817033466
ENSG00000164251,0.79419339396693
ENSG00000171643,-1.6374358956894217
ENSG00000145708,-0.45650573616238965
ENSG00000164252,-0.5247423104801784
ENSG00000132846,-1.9144491260092475
ENSG00000250802,-1.172190172655291
ENSG00000113231,-1.4496440020452712
ENSG00000164253,-0.9572294232278868
ENSG00000171530,-0.8894246250745453
ENSG00000132842,-0.2358429550982917
ENSG00000245556,0.07773291234598789
ENSG00000085365,0.061229534654098146
ENSG00000145685,-1.9687273541305836
ENSG00000113273,-1.274845505784375
ENSG00000132837,0.9253711549138686
ENSG00000152409,1.8710482230142722
ENSG00000152413,4.09393089537538
ENSG00000164329,-0.3192879093257937
ENSG00000164309,0.6526158259443449
ENSG00000177034,1.1326440346507272
ENSG00000113296,1.2270059183652353
ENSG00000249825,0.8918229436750572
ENSG00000164300,4.090361403410892
ENSG00000039319,0.3754535091112217
ENSG00000249042,-0.8298761612646811
ENSG00000152380,-0.6236785365895651
ENSG00000189127,-0.5769432639856417
ENSG00000251221,nan
ENSG00000228716,-0.04913040126193854
ENSG00000249655,nan
ENSG00000113318,1.3592114475418209
ENSG00000251450,-0.38285111695183727
ENSG00000113319,1.7059259326097558
ENSG00000249772,nan
ENSG00000247572,2.1993996043446615
ENSG00000131730,0.666233167229144
ENSG00000131732,-0.372524345851661
ENSG00000145687,1.1888757125703717
ENSG00000249483,-0.19206759646700242
ENSG00000152348,0.48188097279941394
ENSG00000186468,-1.0208560354740124
ENSG00000205464,0.49019026927300674
ENSG00000249664,nan
ENSG00000271862,-0.3399044585983154
ENSG00000174695,-1.4654597536599743
ENSG00000152422,-0.8493795786247388
ENSG00000038427,6.441693557050047
ENSG00000249835,nan
ENSG00000127184,-1.2477702246925364
ENSG00000233828,nan
ENSG00000145715,0.2834959776484825
ENSG00000134480,1.2901065252181383
ENSG00000285190,0.4498831792606273
ENSG00000164180,0.8185239938332439
ENSG00000247828,1.1495224423394246
ENSG00000245526,nan
ENSG00000245864,nan
ENSG00000081189,1.9515050505382778
ENSG00000248309,-0.8166019588812812
ENSG00000153140,2.484987092834682
ENSG00000176055,0.9997119177102122
ENSG00000113356,1.3329681903747692
ENSG00000176018,-0.6203944133228321
ENSG00000164199,0.6030663538560753
ENSG00000234292,-0.9727229330694857
ENSG00000248323,-0.4692512364604606
ENSG00000271762,nan
ENSG00000113369,1.3750673522614507
ENSG00000281357,-0.41674611578398796
ENSG00000113391,2.1555172684402386
ENSG00000248483,3.494153357429082
ENSG00000272406,0.9085143145174428
ENSG00000185261,4.467830415855894
ENSG00000133302,2.706942855726996
ENSG00000175471,-1.290841355043159
ENSG00000153347,-3.009054313413907
ENSG00000198677,1.4747742761772615
ENSG00000164291,-0.6633568838385123
ENSG00000178015,0.6821313877687749
ENSG00000175449,-0.4810600572633097
ENSG00000145757,0.6317505651598506
ENSG00000250240,nan
ENSG00000164292,0.34348860378336404
ENSG00000173221,-0.5197645334348966
ENSG00000236882,-0.8113509342888051
ENSG00000118985,-1.1418215777014438
ENSG00000153113,0.14555909653489454
ENSG00000249180,nan
ENSG00000164307,0.005678459791373837
ENSG00000248734,-0.7433670620743394
ENSG00000272109,-1.1793009194903625
ENSG00000247121,-0.24556857281745248
ENSG00000164308,2.113438326064062
ENSG00000113441,1.6787630860362728
ENSG00000251513,0.023291906206325458
ENSG00000145721,0.19233179541371745
ENSG00000058729,-0.7090630034730263
ENSG00000250331,nan
ENSG00000174136,1.4173835924985498
ENSG00000246763,3.792424417408305
ENSG00000279232,2.245147873457063
ENSG00000153922,0.5056805303065932
ENSG00000248489,-0.9326638813606025
ENSG00000247877,2.03076003278411
ENSG00000174132,-1.651816590320444
ENSG00000113532,-0.40797090874836556
ENSG00000173930,0.8883078654649083
ENSG00000145730,-0.557191608603594
ENSG00000145723,-0.797123721556907
ENSG00000145725,1.1295263343599011
ENSG00000181751,-1.6764056822261952
ENSG00000112874,-0.0678094013489665
ENSG00000184349,-0.8163721884467606
ENSG00000145743,2.497589795366373
ENSG00000272523,-1.43404952605812
ENSG00000151422,-0.9834401139940276
ENSG00000249476,0.5156952715784229
ENSG00000198961,0.11890849928674756
ENSG00000271849,0.23172102283990273
ENSG00000112893,2.110438465647558
ENSG00000186952,5.826066762249573
ENSG00000164209,-1.1194641079183059
ENSG00000145777,nan
ENSG00000134987,-1.5944063234491535
ENSG00000152495,4.8571722267398965
ENSG00000164211,-0.5207670735722325
ENSG00000246859,2.688322647311577
ENSG00000134986,-1.8588765220246526
ENSG00000129595,1.7066263052709347
ENSG00000224032,-0.5033999358720003
ENSG00000134982,1.165374442590884
ENSG00000153037,-0.9106837648070905
ENSG00000129625,-1.065745699874722
ENSG00000172795,0.3148857618104116
ENSG00000171444,2.656711328256868
ENSG00000047188,1.6957135802809116
ENSG00000152503,-1.5324520249839861
ENSG00000164219,1.9290772121094215
ENSG00000271797,-1.4552601276985668
ENSG00000164221,-1.7100960463395387
ENSG00000145780,-1.256168689396524
ENSG00000251201,nan
ENSG00000243414,-0.8933962550087834
ENSG00000249249,-1.5223082097788454
ENSG00000134970,-0.6417972923986675
ENSG00000249021,0.812820384618592
ENSG00000145782,-0.15898776330982603
ENSG00000177879,-1.3806798584602857
ENSG00000272265,0.3018810936972077
ENSG00000271918,0.06855127675509526
ENSG00000145781,-0.45579217402557826
ENSG00000092421,1.7884187835523075
ENSG00000248445,0.18810746566720377
ENSG00000248663,-2.4835763262900117
ENSG00000249426,nan
ENSG00000169570,0.3172005318878403
ENSG00000249494,nan
ENSG00000172869,0.3320168277422394
ENSG00000145779,0.5948701464427373
ENSG00000133835,-1.3926555776209122
ENSG00000164334,nan
ENSG00000184838,-1.2739360961099457
ENSG00000151304,0.10328218078794395
ENSG00000113083,nan
ENSG00000247311,nan
ENSG00000205302,-0.47510707972373417
ENSG00000064652,-1.2211444496003905
ENSG00000168938,nan
ENSG00000061455,nan
ENSG00000168944,0.6669505301053669
ENSG00000151292,-0.7618020044808351
ENSG00000168916,-0.40136172149565275
ENSG00000260192,nan
ENSG00000155324,0.08093778028632254
ENSG00000250602,nan
ENSG00000164904,1.718986063144104
ENSG00000164902,-0.7764132921972193
ENSG00000196900,nan
ENSG00000251072,-1.2700013419819787
ENSG00000113368,-0.774621563955929
ENSG00000173926,-0.10959516377913017
ENSG00000164241,2.0126581546656386
ENSG00000283897,-1.1147244843198936
ENSG00000164244,-0.6043176922081726
ENSG00000245937,-1.3035163328711172
ENSG00000064651,3.094500437860068
ENSG00000138829,-1.365604591308696
ENSG00000066583,-0.41498985638768077
ENSG00000186367,-1.7297721604212124
ENSG00000198108,0.8636448246577291
ENSG00000169567,-0.8455533614420152
ENSG00000186687,1.9542863382777065
ENSG00000158985,0.5285185624835453
ENSG00000158987,-0.2194965018322736
ENSG00000217128,0.6894236464044973
ENSG00000239642,nan
ENSG00000164398,-1.022745540255045
ENSG00000072682,-1.5394910338140584
ENSG00000131435,nan
ENSG00000197208,-1.4703210342021886
ENSG00000197375,0.7638491002253067
ENSG00000283782,0.5996024939474297
ENSG00000238160,0.6254860087058715
ENSG00000234290,0.49047050388155156
ENSG00000125347,0.8943731068896388
ENSG00000113525,nan
ENSG00000113522,0.523529105992209
ENSG00000169194,2.3053581941505756
ENSG00000113520,nan
ENSG00000131437,0.2623157565928395
ENSG00000205089,0.16121320100138806
ENSG00000164402,0.7457763419933049
ENSG00000198944,nan
ENSG00000272203,7.7935186110880785
ENSG00000164403,-0.34225108024410145
ENSG00000164404,-0.2507455381993779
ENSG00000164405,-1.4496696857954297
ENSG00000164406,4.1138771387054485
ENSG00000072364,0.6631364683330234
ENSG00000272023,3.0289456057414794
ENSG00000155329,-1.1533359659521247
ENSG00000170606,-1.6202671137818496
ENSG00000053108,nan
ENSG00000113583,-1.8178530492229446
ENSG00000213585,-1.3989444720355706
ENSG00000271737,-0.3087236489419603
ENSG00000081059,3.2143444763956026
ENSG00000113558,-0.42310971500585237
ENSG00000272772,nan
ENSG00000113575,-1.2755882700605283
ENSG00000270177,-0.58007581007602
ENSG00000006837,-0.43326058998572264
ENSG00000119048,-0.9848712124117774
ENSG00000248559,1.1047215775758819
ENSG00000237190,-1.8892673722845903
ENSG00000250994,nan
ENSG00000043143,1.1252559431273514
ENSG00000152700,-1.3249829101783175
ENSG00000113615,-1.1049509985545891
ENSG00000164615,-0.7794358585096297
ENSG00000145833,1.0966641013145857
ENSG00000181904,-0.15572081015170663
ENSG00000113621,-0.9683070298514257
ENSG00000132570,-1.4528222551752061
ENSG00000152705,-1.008649107801831
ENSG00000069011,1.4600539012561782
ENSG00000224186,-1.2206150282155042
ENSG00000113648,0.1957452552772419
ENSG00000270021,-1.2599180723368273
ENSG00000251380,nan
ENSG00000255833,-1.9097195806677316
ENSG00000249639,-3.4787467152810985
ENSG00000145824,nan
ENSG00000120708,0.996344131964068
ENSG00000164621,1.4256461807107341
ENSG00000113658,-1.157935434757442
ENSG00000152377,1.164489123090491
ENSG00000146021,2.713116607950489
ENSG00000177733,-0.03515183627456246
ENSG00000270697,nan
ENSG00000250159,2.016565198183243
ENSG00000078795,2.050796230118705
ENSG00000031003,0.4523276634973062
ENSG00000246323,nan
ENSG00000112981,nan
ENSG00000112983,1.5340333451061359
ENSG00000112984,2.866344720446593
ENSG00000094880,0.9438031535052746
ENSG00000158402,1.7984228127852733
ENSG00000120709,3.421604263842493
ENSG00000249971,5.693495876177034
ENSG00000120733,1.4648734769342775
ENSG00000132563,nan
ENSG00000120738,1.991916811035977
ENSG00000120705,-1.2147606580195607
ENSG00000113013,0.10462596348088338
ENSG00000044115,-1.6264176542793813
ENSG00000146006,1.8408693034212598
ENSG00000120725,-0.9387894853241607
ENSG00000249593,2.954020740277462
ENSG00000281398,1.52486768705018
ENSG00000015479,2.4668058184281416
ENSG00000120727,-0.6904470226134314
ENSG00000272742,nan
ENSG00000170482,3.6386461590180517
ENSG00000170476,10.5614801743244
ENSG00000228672,0.13400751900888358
ENSG00000170469,-1.2642522354791215
ENSG00000170464,-1.4202618753398795
ENSG00000249751,nan
ENSG00000283288,3.802903450864141
ENSG00000184584,-0.34118203129402347
ENSG00000131508,-0.6038653090319183
ENSG00000272255,nan
ENSG00000171604,0.7616034990486793
ENSG00000250635,0.24064244317274644
ENSG00000158458,0.9633249765075959
ENSG00000245146,-0.8411102742593828
ENSG00000185129,2.107317556010063
ENSG00000182700,1.8726494985185547
ENSG00000120306,-1.6373023934313555
ENSG00000113068,-1.1095855181803398
ENSG00000113070,0.8772415001591415
ENSG00000113073,nan
ENSG00000249637,nan
ENSG00000131503,-0.13608584451552067
ENSG00000254996,0.6372946572865739
ENSG00000213523,-1.4060694745960114
ENSG00000243056,0.10867683448165226
ENSG00000113108,1.052822400631989
ENSG00000176087,-1.3666265404853086
ENSG00000170458,6.736240170482387
ENSG00000131495,-1.4079942761431656
ENSG00000113119,2.2805050874338995
ENSG00000113141,-0.7171075752074689
ENSG00000120314,-1.0439859198626986
ENSG00000256453,5.427967127242297
ENSG00000170445,-0.24165292569304297
ENSG00000112855,0.5836801436389819
ENSG00000146007,-1.5494121733745392
ENSG00000250120,nan
ENSG00000112852,nan
ENSG00000177839,nan
ENSG00000178913,0.8461539466002302
ENSG00000120329,nan
ENSG00000272070,0.4173110143014965
ENSG00000254245,nan
ENSG00000262576,nan
ENSG00000253910,nan
ENSG00000253485,-0.8508055163497417
ENSG00000262209,nan
ENSG00000253731,nan
ENSG00000253537,nan
ENSG00000253767,1.5697632459708777
ENSG00000253305,-0.24643627762160675
ENSG00000253846,-0.14098415166166012
ENSG00000254122,-0.148339573919132
ENSG00000253873,nan
ENSG00000240184,nan
ENSG00000131504,-0.01578896624802089
ENSG00000246422,1.8306223981458418
ENSG00000228737,nan
ENSG00000171720,-1.1247137444225865
ENSG00000164620,0.44284315261561624
ENSG00000197948,1.6870151854743003
ENSG00000120318,-1.3499773544032654
ENSG00000156453,0.21318011215622035
ENSG00000081791,0.310065724348414
ENSG00000113555,1.040637316970021
ENSG00000271871,0.10949925395566615
ENSG00000013561,-0.09930147304093447
ENSG00000113552,-1.9099212562350851
ENSG00000131507,-1.1479641754651
ENSG00000187678,7.175327737317363
ENSG00000145819,0.35885617818036064
ENSG00000113580,0.20611843160533244
ENSG00000158497,-1.792137465855359
ENSG00000145817,-0.8836492395220857
ENSG00000186314,-1.0009357153197942
ENSG00000173261,1.977654445676087
ENSG00000133706,0.071203603704792
ENSG00000275740,0.23346007325347698
ENSG00000091009,-0.9101719127909781
ENSG00000091010,nan
ENSG00000113649,0.4181737471758209
ENSG00000156475,0.17022163360511658
ENSG00000113657,nan
ENSG00000280780,nan
ENSG00000176049,0.23092698877119056
ENSG00000164265,-1.2696973503886009
ENSG00000247199,-0.4301149625052882
ENSG00000204909,0.368651791066456
ENSG00000145868,-0.38651498572362825
ENSG00000251330,3.2647759802893024
ENSG00000164270,nan
ENSG00000169252,0.3653754655425783
ENSG00000169247,-1.5615636924026253
ENSG00000272411,-0.056056099072883676
ENSG00000173210,9.187021816564677
ENSG00000157510,nan
ENSG00000164284,-0.4038675344668039
ENSG00000253618,nan
ENSG00000145882,1.2206781326221594
ENSG00000253865,0.7044073527067344
ENSG00000249669,nan
ENSG00000113712,0.09181375179490675
ENSG00000183111,-0.4655754617209281
ENSG00000155846,-0.9559545036441954
ENSG00000132915,2.873927789339406
ENSG00000155850,-1.0448385307620665
ENSG00000164296,-1.001112338245429
ENSG00000113716,-0.8049503035823666
ENSG00000182578,0.5609872691063706
ENSG00000113721,1.110192385587795
ENSG00000011083,nan
ENSG00000070814,2.7071621380212894
